family,effect,replicate,seed,stream_type,evaluation,method,alarm_time,false_alarm,conditional_eligible,post_change_detected,censored,run_length_units,run_length_cycles,restricted_delay_units,time_unit_cycles,restricted_delay_cycles,restriction_horizon_units,restriction_horizon_cycles,threshold
temporal,0.75,2,70100002,changed,restart_at_change,matched correlation witness,99,False,True,True,False,99,198,99.0,2,198.0,192,384,100.0
temporal,0.75,2,70100002,changed,restart_at_change,exact pair-restricted likelihood grid SR,21,False,True,True,False,21,42,21.0,2,42.0,192,384,100.0
temporal,0.75,2,70100002,changed,restart_at_change,known-post pair-restricted likelihood SR,21,False,True,True,False,21,42,21.0,2,42.0,192,384,100.0
temporal,0.75,2,70100002,changed,restart_at_change,validation-trained linear logistic effect,87,False,True,True,False,87,174,87.0,2,174.0,192,384,100.0
temporal,0.75,2,70100002,changed,restart_at_change,full-HMM block-boundary grid SR,19,False,True,True,False,19,38,19.0,2,38.0,192,384,100.0
temporal,0.75,2,70100002,changed,restart_at_change,known-post full-HMM block-boundary SR,19,False,True,True,False,19,38,19.0,2,38.0,192,384,100.0
temporal,0.75,3,70100003,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,3,70100003,changed,surveillance,raw symmetry-resolved AOC,155,False,True,True,False,155,310,91.0,2,182.0,192,384,100.0
temporal,0.75,3,70100003,changed,surveillance,vAOC / same-feature Hotelling,111,False,True,True,False,111,222,47.0,2,94.0,192,384,100.0
temporal,0.75,3,70100003,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,3,70100003,changed,surveillance,exact pair-restricted likelihood grid SR,77,False,True,True,False,77,154,13.0,2,26.0,192,384,100.0
temporal,0.75,3,70100003,changed,surveillance,known-post pair-restricted likelihood SR,77,False,True,True,False,77,154,13.0,2,26.0,192,384,100.0
temporal,0.75,3,70100003,changed,surveillance,validation-trained linear logistic effect,110,False,True,True,False,110,220,46.0,2,92.0,192,384,100.0
temporal,0.75,3,70100003,changed,surveillance,full-HMM block-boundary grid SR,71,False,True,True,False,71,142,7.0,2,14.0,192,384,100.0
temporal,0.75,3,70100003,changed,surveillance,known-post full-HMM block-boundary SR,71,False,True,True,False,71,142,7.0,2,14.0,192,384,100.0
temporal,0.75,3,70100003,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,3,70100003,changed,restart_at_change,raw symmetry-resolved AOC,134,False,True,True,False,134,268,134.0,2,268.0,192,384,100.0
temporal,0.75,3,70100003,changed,restart_at_change,vAOC / same-feature Hotelling,108,False,True,True,False,108,216,108.0,2,216.0,192,384,100.0
temporal,0.75,3,70100003,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,3,70100003,changed,restart_at_change,exact pair-restricted likelihood grid SR,59,False,True,True,False,59,118,59.0,2,118.0,192,384,100.0
temporal,0.75,3,70100003,changed,restart_at_change,known-post pair-restricted likelihood SR,59,False,True,True,False,59,118,59.0,2,118.0,192,384,100.0
temporal,0.75,3,70100003,changed,restart_at_change,validation-trained linear logistic effect,99,False,True,True,False,99,198,99.0,2,198.0,192,384,100.0
temporal,0.75,3,70100003,changed,restart_at_change,full-HMM block-boundary grid SR,14,False,True,True,False,14,28,14.0,2,28.0,192,384,100.0
temporal,0.75,3,70100003,changed,restart_at_change,known-post full-HMM block-boundary SR,14,False,True,True,False,14,28,14.0,2,28.0,192,384,100.0
temporal,0.75,4,70100004,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,4,70100004,changed,surveillance,raw symmetry-resolved AOC,125,False,True,True,False,125,250,61.0,2,122.0,192,384,100.0
temporal,0.75,4,70100004,changed,surveillance,vAOC / same-feature Hotelling,108,False,True,True,False,108,216,44.0,2,88.0,192,384,100.0
temporal,0.75,4,70100004,changed,surveillance,matched correlation witness,101,False,True,True,False,101,202,37.0,2,74.0,192,384,100.0
temporal,0.75,4,70100004,changed,surveillance,exact pair-restricted likelihood grid SR,77,False,True,True,False,77,154,13.0,2,26.0,192,384,100.0
temporal,0.75,4,70100004,changed,surveillance,known-post pair-restricted likelihood SR,77,False,True,True,False,77,154,13.0,2,26.0,192,384,100.0
temporal,0.75,4,70100004,changed,surveillance,validation-trained linear logistic effect,93,False,True,True,False,93,186,29.0,2,58.0,192,384,100.0
temporal,0.75,4,70100004,changed,surveillance,full-HMM block-boundary grid SR,69,False,True,True,False,69,138,5.0,2,10.0,192,384,100.0
temporal,0.75,4,70100004,changed,surveillance,known-post full-HMM block-boundary SR,69,False,True,True,False,69,138,5.0,2,10.0,192,384,100.0
temporal,0.75,4,70100004,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,4,70100004,changed,restart_at_change,raw symmetry-resolved AOC,81,False,True,True,False,81,162,81.0,2,162.0,192,384,100.0
temporal,0.75,4,70100004,changed,restart_at_change,vAOC / same-feature Hotelling,103,False,True,True,False,103,206,103.0,2,206.0,192,384,100.0
temporal,0.75,4,70100004,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,4,70100004,changed,restart_at_change,exact pair-restricted likelihood grid SR,20,False,True,True,False,20,40,20.0,2,40.0,192,384,100.0
temporal,0.75,4,70100004,changed,restart_at_change,known-post pair-restricted likelihood SR,20,False,True,True,False,20,40,20.0,2,40.0,192,384,100.0
temporal,0.75,4,70100004,changed,restart_at_change,validation-trained linear logistic effect,112,False,True,True,False,112,224,112.0,2,224.0,192,384,100.0
temporal,0.75,4,70100004,changed,restart_at_change,full-HMM block-boundary grid SR,5,False,True,True,False,5,10,5.0,2,10.0,192,384,100.0
temporal,0.75,4,70100004,changed,restart_at_change,known-post full-HMM block-boundary SR,5,False,True,True,False,5,10,5.0,2,10.0,192,384,100.0
temporal,0.75,5,70100005,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,5,70100005,changed,surveillance,raw symmetry-resolved AOC,128,False,True,True,False,128,256,64.0,2,128.0,192,384,100.0
temporal,0.75,5,70100005,changed,surveillance,vAOC / same-feature Hotelling,98,False,True,True,False,98,196,34.0,2,68.0,192,384,100.0
temporal,0.75,5,70100005,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,5,70100005,changed,surveillance,exact pair-restricted likelihood grid SR,77,False,True,True,False,77,154,13.0,2,26.0,192,384,100.0
temporal,0.75,5,70100005,changed,surveillance,known-post pair-restricted likelihood SR,77,False,True,True,False,77,154,13.0,2,26.0,192,384,100.0
temporal,0.75,5,70100005,changed,surveillance,validation-trained linear logistic effect,94,False,True,True,False,94,188,30.0,2,60.0,192,384,100.0
temporal,0.75,5,70100005,changed,surveillance,full-HMM block-boundary grid SR,72,False,True,True,False,72,144,8.0,2,16.0,192,384,100.0
temporal,0.75,5,70100005,changed,surveillance,known-post full-HMM block-boundary SR,72,False,True,True,False,72,144,8.0,2,16.0,192,384,100.0
temporal,0.75,5,70100005,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,5,70100005,changed,restart_at_change,raw symmetry-resolved AOC,129,False,True,True,False,129,258,129.0,2,258.0,192,384,100.0
temporal,0.75,5,70100005,changed,restart_at_change,vAOC / same-feature Hotelling,103,False,True,True,False,103,206,103.0,2,206.0,192,384,100.0
temporal,0.75,5,70100005,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,5,70100005,changed,restart_at_change,exact pair-restricted likelihood grid SR,20,False,True,True,False,20,40,20.0,2,40.0,192,384,100.0
temporal,0.75,5,70100005,changed,restart_at_change,known-post pair-restricted likelihood SR,20,False,True,True,False,20,40,20.0,2,40.0,192,384,100.0
temporal,0.75,5,70100005,changed,restart_at_change,validation-trained linear logistic effect,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,5,70100005,changed,restart_at_change,full-HMM block-boundary grid SR,16,False,True,True,False,16,32,16.0,2,32.0,192,384,100.0
temporal,0.75,5,70100005,changed,restart_at_change,known-post full-HMM block-boundary SR,16,False,True,True,False,16,32,16.0,2,32.0,192,384,100.0
temporal,0.75,6,70100006,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,6,70100006,changed,surveillance,raw symmetry-resolved AOC,135,False,True,True,False,135,270,71.0,2,142.0,192,384,100.0
temporal,0.75,6,70100006,changed,surveillance,vAOC / same-feature Hotelling,98,False,True,True,False,98,196,34.0,2,68.0,192,384,100.0
temporal,0.75,6,70100006,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,6,70100006,changed,surveillance,exact pair-restricted likelihood grid SR,61,True,False,False,False,61,122,,2,,192,384,100.0
temporal,0.75,6,70100006,changed,surveillance,known-post pair-restricted likelihood SR,61,True,False,False,False,61,122,,2,,192,384,100.0
temporal,0.75,6,70100006,changed,surveillance,validation-trained linear logistic effect,103,False,True,True,False,103,206,39.0,2,78.0,192,384,100.0
temporal,0.75,6,70100006,changed,surveillance,full-HMM block-boundary grid SR,16,True,False,False,False,16,32,,2,,192,384,100.0
temporal,0.75,6,70100006,changed,surveillance,known-post full-HMM block-boundary SR,16,True,False,False,False,16,32,,2,,192,384,100.0
temporal,0.75,6,70100006,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,6,70100006,changed,restart_at_change,raw symmetry-resolved AOC,104,False,True,True,False,104,208,104.0,2,208.0,192,384,100.0
temporal,0.75,6,70100006,changed,restart_at_change,vAOC / same-feature Hotelling,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,6,70100006,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,6,70100006,changed,restart_at_change,exact pair-restricted likelihood grid SR,17,False,True,True,False,17,34,17.0,2,34.0,192,384,100.0
temporal,0.75,6,70100006,changed,restart_at_change,known-post pair-restricted likelihood SR,17,False,True,True,False,17,34,17.0,2,34.0,192,384,100.0
temporal,0.75,6,70100006,changed,restart_at_change,validation-trained linear logistic effect,87,False,True,True,False,87,174,87.0,2,174.0,192,384,100.0
temporal,0.75,6,70100006,changed,restart_at_change,full-HMM block-boundary grid SR,17,False,True,True,False,17,34,17.0,2,34.0,192,384,100.0
temporal,0.75,6,70100006,changed,restart_at_change,known-post full-HMM block-boundary SR,17,False,True,True,False,17,34,17.0,2,34.0,192,384,100.0
temporal,0.75,7,70100007,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,7,70100007,changed,surveillance,raw symmetry-resolved AOC,133,False,True,True,False,133,266,69.0,2,138.0,192,384,100.0
temporal,0.75,7,70100007,changed,surveillance,vAOC / same-feature Hotelling,102,False,True,True,False,102,204,38.0,2,76.0,192,384,100.0
temporal,0.75,7,70100007,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,7,70100007,changed,surveillance,exact pair-restricted likelihood grid SR,124,False,True,True,False,124,248,60.0,2,120.0,192,384,100.0
temporal,0.75,7,70100007,changed,surveillance,known-post pair-restricted likelihood SR,124,False,True,True,False,124,248,60.0,2,120.0,192,384,100.0
temporal,0.75,7,70100007,changed,surveillance,validation-trained linear logistic effect,110,False,True,True,False,110,220,46.0,2,92.0,192,384,100.0
temporal,0.75,7,70100007,changed,surveillance,full-HMM block-boundary grid SR,94,False,True,True,False,94,188,30.0,2,60.0,192,384,100.0
temporal,0.75,7,70100007,changed,surveillance,known-post full-HMM block-boundary SR,94,False,True,True,False,94,188,30.0,2,60.0,192,384,100.0
temporal,0.75,7,70100007,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,7,70100007,changed,restart_at_change,raw symmetry-resolved AOC,123,False,True,True,False,123,246,123.0,2,246.0,192,384,100.0
temporal,0.75,7,70100007,changed,restart_at_change,vAOC / same-feature Hotelling,103,False,True,True,False,103,206,103.0,2,206.0,192,384,100.0
temporal,0.75,7,70100007,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,7,70100007,changed,restart_at_change,exact pair-restricted likelihood grid SR,60,False,True,True,False,60,120,60.0,2,120.0,192,384,100.0
temporal,0.75,7,70100007,changed,restart_at_change,known-post pair-restricted likelihood SR,60,False,True,True,False,60,120,60.0,2,120.0,192,384,100.0
temporal,0.75,7,70100007,changed,restart_at_change,validation-trained linear logistic effect,104,False,True,True,False,104,208,104.0,2,208.0,192,384,100.0
temporal,0.75,7,70100007,changed,restart_at_change,full-HMM block-boundary grid SR,60,False,True,True,False,60,120,60.0,2,120.0,192,384,100.0
temporal,0.75,7,70100007,changed,restart_at_change,known-post full-HMM block-boundary SR,60,False,True,True,False,60,120,60.0,2,120.0,192,384,100.0
temporal,0.75,8,70100008,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,8,70100008,changed,surveillance,raw symmetry-resolved AOC,87,False,True,True,False,87,174,23.0,2,46.0,192,384,100.0
temporal,0.75,8,70100008,changed,surveillance,vAOC / same-feature Hotelling,98,False,True,True,False,98,196,34.0,2,68.0,192,384,100.0
temporal,0.75,8,70100008,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,8,70100008,changed,surveillance,exact pair-restricted likelihood grid SR,93,False,True,True,False,93,186,29.0,2,58.0,192,384,100.0
temporal,0.75,8,70100008,changed,surveillance,known-post pair-restricted likelihood SR,93,False,True,True,False,93,186,29.0,2,58.0,192,384,100.0
temporal,0.75,8,70100008,changed,surveillance,validation-trained linear logistic effect,136,False,True,True,False,136,272,72.0,2,144.0,192,384,100.0
temporal,0.75,8,70100008,changed,surveillance,full-HMM block-boundary grid SR,75,False,True,True,False,75,150,11.0,2,22.0,192,384,100.0
temporal,0.75,8,70100008,changed,surveillance,known-post full-HMM block-boundary SR,75,False,True,True,False,75,150,11.0,2,22.0,192,384,100.0
temporal,0.75,8,70100008,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,8,70100008,changed,restart_at_change,raw symmetry-resolved AOC,55,False,True,True,False,55,110,55.0,2,110.0,192,384,100.0
temporal,0.75,8,70100008,changed,restart_at_change,vAOC / same-feature Hotelling,99,False,True,True,False,99,198,99.0,2,198.0,192,384,100.0
temporal,0.75,8,70100008,changed,restart_at_change,matched correlation witness,99,False,True,True,False,99,198,99.0,2,198.0,192,384,100.0
temporal,0.75,8,70100008,changed,restart_at_change,exact pair-restricted likelihood grid SR,46,False,True,True,False,46,92,46.0,2,92.0,192,384,100.0
temporal,0.75,8,70100008,changed,restart_at_change,known-post pair-restricted likelihood SR,46,False,True,True,False,46,92,46.0,2,92.0,192,384,100.0
temporal,0.75,8,70100008,changed,restart_at_change,validation-trained linear logistic effect,113,False,True,True,False,113,226,113.0,2,226.0,192,384,100.0
temporal,0.75,8,70100008,changed,restart_at_change,full-HMM block-boundary grid SR,12,False,True,True,False,12,24,12.0,2,24.0,192,384,100.0
temporal,0.75,8,70100008,changed,restart_at_change,known-post full-HMM block-boundary SR,12,False,True,True,False,12,24,12.0,2,24.0,192,384,100.0
temporal,0.75,9,70100009,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,9,70100009,changed,surveillance,raw symmetry-resolved AOC,97,False,True,True,False,97,194,33.0,2,66.0,192,384,100.0
temporal,0.75,9,70100009,changed,surveillance,vAOC / same-feature Hotelling,90,False,True,True,False,90,180,26.0,2,52.0,192,384,100.0
temporal,0.75,9,70100009,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
