observable,displacement_index,delta_row,delta_column,start_row,start_column,first_detector,second_detector,state,q,copies,method,exact_expectation,mean_estimate,bias,rmse,theoretical_estimator_standard_error
ZZ_d1_r4_c3,1,1,0,4,3,23,3,null_q035,0.35,64,local_pauli_shadow,0.72967688,0.71685791015625,-0.01281896984374975,0.3436383907235818,0.3637386521166645
ZZ_d1_r4_c4,1,1,0,4,4,24,4,null_q035,0.35,64,local_pauli_shadow,0.72967688,0.700927734375,-0.028749145624999806,0.3546947052854203,0.3637386521166645
ZZ_d2_r0_c0,2,0,2,0,0,0,2,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.73773193359375,0.021839213593750035,0.3864860105315534,0.3641663771000446
ZZ_d2_r0_c1,2,0,2,0,1,1,3,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.7152099609375,-0.0006827590624998991,0.37414115235551476,0.3641663771000446
ZZ_d2_r0_c2,2,0,2,0,2,2,4,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.71905517578125,0.003162455781250073,0.40599802188325934,0.3641663771000446
ZZ_d2_r0_c3,2,0,2,0,3,3,0,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.744873046875,0.028980326875000142,0.3712595921742903,0.3641663771000446
ZZ_d2_r0_c4,2,0,2,0,4,4,1,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.740478515625,0.02458579562500007,0.3539453226860644,0.3641663771000446
ZZ_d2_r1_c0,2,0,2,1,0,5,7,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.7239990234375,0.008106303437499981,0.3684294954086661,0.3641663771000446
ZZ_d2_r1_c1,2,0,2,1,1,6,8,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.7767333984375,0.06084067843750035,0.3680695101378801,0.3641663771000446
ZZ_d2_r1_c2,2,0,2,1,2,7,9,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.71575927734375,-0.00013344265624990219,0.32375902754769226,0.3641663771000446
ZZ_d2_r1_c3,2,0,2,1,3,8,5,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.70367431640625,-0.012218403593749936,0.3694469329726329,0.3641663771000446
ZZ_d2_r1_c4,2,0,2,1,4,9,6,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.73553466796875,0.019641947968749917,0.36199808149967805,0.3641663771000446
ZZ_d2_r2_c0,2,0,2,2,0,10,12,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.69927978515625,-0.01661293484374988,0.3708506761588744,0.3641663771000446
ZZ_d2_r2_c1,2,0,2,2,1,11,13,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.69158935546875,-0.02430336453124992,0.3842060616724494,0.3641663771000446
ZZ_d2_r2_c2,2,0,2,2,2,12,14,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.692138671875,-0.023754048124999868,0.3848908989923293,0.3641663771000446
ZZ_d2_r2_c3,2,0,2,2,3,13,10,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.71575927734375,-0.00013344265624988874,0.33662612209661774,0.3641663771000446
ZZ_d2_r2_c4,2,0,2,2,4,14,11,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.70477294921875,-0.01111977078124987,0.33265940127187876,0.3641663771000446
ZZ_d2_r3_c0,2,0,2,3,0,15,17,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.7371826171875,0.021289897187500042,0.369229759980752,0.3641663771000446
ZZ_d2_r3_c1,2,0,2,3,1,16,18,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.75531005859375,0.039417338593750344,0.39909115777052684,0.3641663771000446
ZZ_d2_r3_c2,2,0,2,3,2,17,19,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.73773193359375,0.02183921359374997,0.3571940755405169,0.3641663771000446
ZZ_d2_r3_c3,2,0,2,3,3,18,15,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.73004150390625,0.014148783906250063,0.36706439744778496,0.3641663771000446
ZZ_d2_r3_c4,2,0,2,3,4,19,16,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.7305908203125,0.01469810031250007,0.35123616663453566,0.3641663771000446
ZZ_d2_r4_c0,2,0,2,4,0,20,22,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.69049072265625,-0.02540199734374995,0.3343642570465735,0.3641663771000446
ZZ_d2_r4_c1,2,0,2,4,1,21,23,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.71356201171875,-0.0023307082812498857,0.35458831532209745,0.3641663771000446
ZZ_d2_r4_c2,2,0,2,4,2,22,24,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.687744140625,-0.028148579375000066,0.36926560494220745,0.3641663771000446
ZZ_d2_r4_c3,2,0,2,4,3,23,20,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.70147705078125,-0.014415669218750074,0.3606360275660049,0.3641663771000446
ZZ_d2_r4_c4,2,0,2,4,4,24,21,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.69378662109375,-0.02210609890625,0.36643089267302603,0.3641663771000446
ZZ_d3_r0_c0,3,2,0,0,0,0,10,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.75970458984375,0.043811869843750115,0.358999260482561,0.3641663771000446
ZZ_d3_r0_c1,3,2,0,0,1,1,11,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.7393798828125,0.023487162812499962,0.35572645029245475,0.3641663771000446
ZZ_d3_r0_c2,3,2,0,0,2,2,12,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.692138671875,-0.0237540481249999,0.36574984193591487,0.3641663771000446
ZZ_d3_r0_c3,3,2,0,0,3,3,13,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.69927978515625,-0.016612934843749944,0.3471825855211277,0.3641663771000446
ZZ_d3_r0_c4,3,2,0,0,4,4,14,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.73992919921875,0.02403647921875005,0.35819544337275194,0.3641663771000446
ZZ_d3_r1_c0,3,2,0,1,0,5,15,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.7152099609375,-0.0006827590624998692,0.3611134130047349,0.3641663771000446
ZZ_d3_r1_c1,3,2,0,1,1,6,16,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.77618408203125,0.060291362031250476,0.3982288658526838,0.3641663771000446
ZZ_d3_r1_c2,3,2,0,1,2,7,17,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.703125,-0.012767719999999837,0.369152164371457,0.3641663771000446
ZZ_d3_r1_c3,3,2,0,1,3,8,18,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.73553466796875,0.01964194796875,0.33633489746908707,0.3641663771000446
ZZ_d3_r1_c4,3,2,0,1,4,9,19,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.67730712890625,-0.03858559109374984,0.34576274631872866,0.3641663771000446
ZZ_d3_r2_c0,3,2,0,2,0,10,20,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.69049072265625,-0.025401997343750045,0.33597756333587475,0.3641663771000446
ZZ_d3_r2_c1,3,2,0,2,1,11,21,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.718505859375,0.002613139375000059,0.37505988303923515,0.3641663771000446
ZZ_d3_r2_c2,3,2,0,2,2,12,22,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.71466064453125,-0.0012320754687498991,0.37467568245108973,0.3641663771000446
ZZ_d3_r2_c3,3,2,0,2,3,13,23,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.7294921875,0.013599467500000099,0.38163099098148995,0.3641663771000446
ZZ_d3_r2_c4,3,2,0,2,4,14,24,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.709716796875,-0.00617592312499988,0.3608797264113634,0.3641663771000446
ZZ_d3_r3_c0,3,2,0,3,0,15,0,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.73828125,0.02238852999999992,0.3907416754641183,0.3641663771000446
ZZ_d3_r3_c1,3,2,0,3,1,16,1,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.740478515625,0.02458579562500004,0.3482246620080762,0.3641663771000446
ZZ_d3_r3_c2,3,2,0,3,2,17,2,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.7196044921875,0.0037117721875001334,0.37584550383125526,0.3641663771000446
ZZ_d3_r3_c3,3,2,0,3,3,18,3,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.709716796875,-0.0061759231249999165,0.3701782914516792,0.3641663771000446
ZZ_d3_r3_c4,3,2,0,3,4,19,4,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.7020263671875,-0.013866352812499901,0.37190027244242296,0.3641663771000446
ZZ_d3_r4_c0,3,2,0,4,0,20,5,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.6767578125,-0.039134907499999864,0.3628963764764544,0.3641663771000446
ZZ_d3_r4_c1,3,2,0,4,1,21,6,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.77838134765625,0.06248862765625032,0.38272639416647786,0.3641663771000446
ZZ_d3_r4_c2,3,2,0,4,2,22,7,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.75201416015625,0.03612144015625025,0.3947208176983914,0.3641663771000446
ZZ_d3_r4_c3,3,2,0,4,3,23,8,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.74871826171875,0.03282554171875009,0.3632381093116781,0.3641663771000446
ZZ_d3_r4_c4,3,2,0,4,4,24,9,null_q035,0.35,64,local_pauli_shadow,0.7158927199999999,0.70367431640625,-0.01221840359375008,0.3516645154468769,0.3641663771000446
ZZ_d0_r0_c0,0,0,1,0,0,0,1,null_q035,0.35,128,native_all_z,0.72967688,0.73095703125,0.0012801512500000278,0.057786334682740095,0.06043925480864196
ZZ_d0_r0_c1,0,0,1,0,1,1,2,null_q035,0.35,128,native_all_z,0.72967688,0.731689453125,0.002012573125000028,0.0598712039872756,0.06043925480864196
ZZ_d0_r0_c2,0,0,1,0,2,2,3,null_q035,0.35,128,native_all_z,0.72967688,0.7310791015625,0.0014022215625000278,0.06053640842994324,0.06043925480864196
ZZ_d0_r0_c3,0,0,1,0,3,3,4,null_q035,0.35,128,native_all_z,0.72967688,0.72637939453125,-0.003297485468749972,0.05901029058158147,0.06043925480864196
ZZ_d0_r0_c4,0,0,1,0,4,4,0,null_q035,0.35,128,native_all_z,0.72967688,0.73480224609375,0.005125366093750028,0.05569278686491183,0.06043925480864196
ZZ_d0_r1_c0,0,0,1,1,0,5,6,null_q035,0.35,128,native_all_z,0.72967688,0.73028564453125,0.0006087645312500278,0.058396914173202426,0.06043925480864196
ZZ_d0_r1_c1,0,0,1,1,1,6,7,null_q035,0.35,128,native_all_z,0.72967688,0.73724365234375,0.007566772343750028,0.0589702132005075,0.06043925480864196
ZZ_d0_r1_c2,0,0,1,1,2,7,8,null_q035,0.35,128,native_all_z,0.72967688,0.73529052734375,0.005613647343750028,0.06310108984046103,0.06043925480864196
ZZ_d0_r1_c3,0,0,1,1,3,8,9,null_q035,0.35,128,native_all_z,0.72967688,0.735595703125,0.005918823125000028,0.057286622109750364,0.06043925480864196
ZZ_d0_r1_c4,0,0,1,1,4,9,5,null_q035,0.35,128,native_all_z,0.72967688,0.73419189453125,0.004515014531250028,0.06084807609324427,0.06043925480864196
ZZ_d0_r2_c0,0,0,1,2,0,10,11,null_q035,0.35,128,native_all_z,0.72967688,0.729248046875,-0.00042883312499997217,0.06131871888449694,0.06043925480864196
ZZ_d0_r2_c1,0,0,1,2,1,11,12,null_q035,0.35,128,native_all_z,0.72967688,0.7288818359375,-0.0007950440624999722,0.05865086876363992,0.06043925480864196
ZZ_d0_r2_c2,0,0,1,2,2,12,13,null_q035,0.35,128,native_all_z,0.72967688,0.73211669921875,0.002439819218750028,0.05775683405341957,0.06043925480864196
ZZ_d0_r2_c3,0,0,1,2,3,13,14,null_q035,0.35,128,native_all_z,0.72967688,0.7333984375,0.003721557500000028,0.0560951880255369,0.06043925480864196
ZZ_d0_r2_c4,0,0,1,2,4,14,10,null_q035,0.35,128,native_all_z,0.72967688,0.73028564453125,0.0006087645312500278,0.05965712680235065,0.06043925480864196
ZZ_d0_r3_c0,0,0,1,3,0,15,16,null_q035,0.35,128,native_all_z,0.72967688,0.72442626953125,-0.005250610468749972,0.06201074172943894,0.06043925480864196
ZZ_d0_r3_c1,0,0,1,3,1,16,17,null_q035,0.35,128,native_all_z,0.72967688,0.7220458984375,-0.007630981562499972,0.06407969119558786,0.06043925480864196
ZZ_d0_r3_c2,0,0,1,3,2,17,18,null_q035,0.35,128,native_all_z,0.72967688,0.722412109375,-0.007264770624999972,0.05995551433122645,0.06043925480864196
ZZ_d0_r3_c3,0,0,1,3,3,18,19,null_q035,0.35,128,native_all_z,0.72967688,0.72369384765625,-0.005983032343749972,0.06279613246786078,0.06043925480864196
ZZ_d0_r3_c4,0,0,1,3,4,19,15,null_q035,0.35,128,native_all_z,0.72967688,0.724853515625,-0.004823364374999972,0.060083062032931976,0.06043925480864196
ZZ_d0_r4_c0,0,0,1,4,0,20,21,null_q035,0.35,128,native_all_z,0.72967688,0.72308349609375,-0.006593383906249972,0.06876895321126156,0.06043925480864196
ZZ_d0_r4_c1,0,0,1,4,1,21,22,null_q035,0.35,128,native_all_z,0.72967688,0.7232666015625,-0.006410278437499972,0.06504006774742083,0.06043925480864196
ZZ_d0_r4_c2,0,0,1,4,2,22,23,null_q035,0.35,128,native_all_z,0.72967688,0.72509765625,-0.004579223749999972,0.058199666738629405,0.06043925480864196
ZZ_d0_r4_c3,0,0,1,4,3,23,24,null_q035,0.35,128,native_all_z,0.72967688,0.73077392578125,0.0010970457812500278,0.05955161331508099,0.06043925480864196
ZZ_d0_r4_c4,0,0,1,4,4,24,20,null_q035,0.35,128,native_all_z,0.72967688,0.7235107421875,-0.006166137812499972,0.0612212206980632,0.06043925480864196
ZZ_d1_r0_c0,1,1,0,0,0,0,5,null_q035,0.35,128,native_all_z,0.72967688,0.7352294921875,0.005552612187500028,0.059574823312749645,0.06043925480864196
ZZ_d1_r0_c1,1,1,0,0,1,1,6,null_q035,0.35,128,native_all_z,0.72967688,0.72857666015625,-0.0011002198437499722,0.05863455104427172,0.06043925480864196
ZZ_d1_r0_c2,1,1,0,0,2,2,7,null_q035,0.35,128,native_all_z,0.72967688,0.7303466796875,0.0006697996875000278,0.05528978128499165,0.06043925480864196
ZZ_d1_r0_c3,1,1,0,0,3,3,8,null_q035,0.35,128,native_all_z,0.72967688,0.72955322265625,-0.00012365734374997217,0.05910129405500191,0.06043925480864196
ZZ_d1_r0_c4,1,1,0,0,4,4,9,null_q035,0.35,128,native_all_z,0.72967688,0.73046875,0.0007918700000000278,0.0585991006514554,0.06043925480864196
ZZ_d1_r1_c0,1,1,0,1,0,5,10,null_q035,0.35,128,native_all_z,0.72967688,0.73028564453125,0.0006087645312500278,0.06292468507034714,0.06043925480864196
ZZ_d1_r1_c1,1,1,0,1,1,6,11,null_q035,0.35,128,native_all_z,0.72967688,0.7327880859375,0.003111205937500028,0.05796792391166129,0.06043925480864196
ZZ_d1_r1_c2,1,1,0,1,2,7,12,null_q035,0.35,128,native_all_z,0.72967688,0.73724365234375,0.007566772343750028,0.060471289190802656,0.06043925480864196
ZZ_d1_r1_c3,1,1,0,1,3,8,13,null_q035,0.35,128,native_all_z,0.72967688,0.73602294921875,0.006346069218750028,0.05756238472090136,0.06043925480864196
ZZ_d1_r1_c4,1,1,0,1,4,9,14,null_q035,0.35,128,native_all_z,0.72967688,0.73187255859375,0.002195678593750028,0.05590757439731608,0.06043925480864196
ZZ_d1_r2_c0,1,1,0,2,0,10,15,null_q035,0.35,128,native_all_z,0.72967688,0.727783203125,-0.0018936768749999722,0.05908160919780018,0.06043925480864196
ZZ_d1_r2_c1,1,1,0,2,1,11,16,null_q035,0.35,128,native_all_z,0.72967688,0.72381591796875,-0.005860962031249972,0.05898396552002922,0.06043925480864196
ZZ_d1_r2_c2,1,1,0,2,2,12,17,null_q035,0.35,128,native_all_z,0.72967688,0.72894287109375,-0.0007340089062499722,0.06097554537501484,0.06043925480864196
ZZ_d1_r2_c3,1,1,0,2,3,13,18,null_q035,0.35,128,native_all_z,0.72967688,0.7308349609375,0.0011580809375000278,0.056152476853026836,0.06043925480864196
ZZ_d1_r2_c4,1,1,0,2,4,14,19,null_q035,0.35,128,native_all_z,0.72967688,0.72576904296875,-0.003907837031249972,0.06205094452776932,0.06043925480864196
ZZ_d1_r3_c0,1,1,0,3,0,15,20,null_q035,0.35,128,native_all_z,0.72967688,0.72821044921875,-0.0014664307812499722,0.06563638658649679,0.06043925480864196
ZZ_d1_r3_c1,1,1,0,3,1,16,21,null_q035,0.35,128,native_all_z,0.72967688,0.72186279296875,-0.007814087031249972,0.06311394206202477,0.06043925480864196
ZZ_d1_r3_c2,1,1,0,3,2,17,22,null_q035,0.35,128,native_all_z,0.72967688,0.72003173828125,-0.009645141718749972,0.05942465115615314,0.06043925480864196
ZZ_d1_r3_c3,1,1,0,3,3,18,23,null_q035,0.35,128,native_all_z,0.72967688,0.72869873046875,-0.0009781495312499722,0.06225705112700485,0.06043925480864196
ZZ_d1_r3_c4,1,1,0,3,4,19,24,null_q035,0.35,128,native_all_z,0.72967688,0.72662353515625,-0.003053344843749972,0.06223831231261563,0.06043925480864196
ZZ_d1_r4_c0,1,1,0,4,0,20,0,null_q035,0.35,128,native_all_z,0.72967688,0.7340087890625,0.004331909062500028,0.061294654301884494,0.06043925480864196
ZZ_d1_r4_c1,1,1,0,4,1,21,1,null_q035,0.35,128,native_all_z,0.72967688,0.71990966796875,-0.009767212031249972,0.06505418095674073,0.06043925480864196
ZZ_d1_r4_c2,1,1,0,4,2,22,2,null_q035,0.35,128,native_all_z,0.72967688,0.72589111328125,-0.003785766718749972,0.06073995460117146,0.06043925480864196
ZZ_d1_r4_c3,1,1,0,4,3,23,3,null_q035,0.35,128,native_all_z,0.72967688,0.72698974609375,-0.002687133906249972,0.0628604416311383,0.06043925480864196
ZZ_d1_r4_c4,1,1,0,4,4,24,4,null_q035,0.35,128,native_all_z,0.72967688,0.72503662109375,-0.004640258906249972,0.05692728288879426,0.06043925480864196
ZZ_d2_r0_c0,2,0,2,0,0,0,2,null_q035,0.35,128,native_all_z,0.7158927199999999,0.7242431640625,0.008350444062500162,0.0568546979233161,0.06171365412196843
ZZ_d2_r0_c1,2,0,2,0,1,1,3,null_q035,0.35,128,native_all_z,0.7158927199999999,0.7113037109375,-0.004589009062499859,0.05994488204161197,0.06171365412196843
ZZ_d2_r0_c2,2,0,2,0,2,2,4,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71868896484375,0.0027962448437500865,0.06039859373908102,0.06171365412196843
ZZ_d2_r0_c3,2,0,2,0,3,3,0,null_q035,0.35,128,native_all_z,0.7158927199999999,0.7225341796875,0.0066414596875001165,0.05717050768874653,0.06171365412196843
ZZ_d2_r0_c4,2,0,2,0,4,4,1,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71356201171875,-0.0023307082812499083,0.06295968509250677,0.06171365412196843
ZZ_d2_r1_c0,2,0,2,1,0,5,7,null_q035,0.35,128,native_all_z,0.7158927199999999,0.7181396484375,0.002246928437500073,0.062001362535229525,0.06171365412196843
ZZ_d2_r1_c1,2,0,2,1,1,6,8,null_q035,0.35,128,native_all_z,0.7158927199999999,0.7210693359375,0.005176615937500078,0.05832014926864601,0.06171365412196843
ZZ_d2_r1_c2,2,0,2,1,2,7,9,null_q035,0.35,128,native_all_z,0.7158927199999999,0.72161865234375,0.005725932343750099,0.06026862429075965,0.06171365412196843
ZZ_d2_r1_c3,2,0,2,1,3,8,5,null_q035,0.35,128,native_all_z,0.7158927199999999,0.72125244140625,0.00535972140625008,0.06548472812683928,0.06171365412196843
ZZ_d2_r1_c4,2,0,2,1,4,9,6,null_q035,0.35,128,native_all_z,0.7158927199999999,0.719970703125,0.0040779831250000835,0.05539679585843581,0.06171365412196843
ZZ_d2_r2_c0,2,0,2,2,0,10,12,null_q035,0.35,128,native_all_z,0.7158927199999999,0.716552734375,0.0006600143750000831,0.06700239564116085,0.06171365412196843
ZZ_d2_r2_c1,2,0,2,2,1,11,13,null_q035,0.35,128,native_all_z,0.7158927199999999,0.72015380859375,0.004261088593750082,0.06633420708771179,0.06171365412196843
ZZ_d2_r2_c2,2,0,2,2,2,12,14,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71575927734375,-0.0001334426562499269,0.05901249916161136,0.06171365412196843
ZZ_d2_r2_c3,2,0,2,2,3,13,10,null_q035,0.35,128,native_all_z,0.7158927199999999,0.72210693359375,0.0062142135937500835,0.06275640062191211,0.06171365412196843
ZZ_d2_r2_c4,2,0,2,2,4,14,11,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71771240234375,0.0018196823437500913,0.05871848039681955,0.06171365412196843
ZZ_d2_r3_c0,2,0,2,3,0,15,17,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71136474609375,-0.004527973906249897,0.06618548921841122,0.06171365412196843
ZZ_d2_r3_c1,2,0,2,3,1,16,18,null_q035,0.35,128,native_all_z,0.7158927199999999,0.706298828125,-0.009593891874999864,0.061670144794376276,0.06171365412196843
ZZ_d2_r3_c2,2,0,2,3,2,17,19,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71307373046875,-0.002818989531249911,0.06267939619755285,0.06171365412196843
ZZ_d2_r3_c3,2,0,2,3,3,18,15,null_q035,0.35,128,native_all_z,0.7158927199999999,0.70989990234375,-0.005992817656249887,0.06317181585974815,0.06171365412196843
ZZ_d2_r3_c4,2,0,2,3,4,19,16,null_q035,0.35,128,native_all_z,0.7158927199999999,0.70587158203125,-0.010021137968749863,0.06937300400897214,0.06171365412196843
ZZ_d2_r4_c0,2,0,2,4,0,20,22,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71185302734375,-0.0040396926562498645,0.06234900681686261,0.06171365412196843
ZZ_d2_r4_c1,2,0,2,4,1,21,23,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71435546875,-0.001537251249999927,0.06222648229494486,0.06171365412196843
ZZ_d2_r4_c2,2,0,2,4,2,22,24,null_q035,0.35,128,native_all_z,0.7158927199999999,0.70745849609375,-0.00843422390624987,0.06437836155266326,0.06171365412196843
ZZ_d2_r4_c3,2,0,2,4,3,23,20,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71429443359375,-0.001598286406249927,0.058876775771673606,0.06171365412196843
ZZ_d2_r4_c4,2,0,2,4,4,24,21,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71087646484375,-0.005016255156249887,0.06469224419253337,0.06171365412196843
ZZ_d3_r0_c0,3,2,0,0,0,0,10,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71795654296875,0.002063822968750073,0.05835568590811862,0.06171365412196843
ZZ_d3_r0_c1,3,2,0,0,1,1,11,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71466064453125,-0.001232075468749927,0.05958677244870599,0.06171365412196843
ZZ_d3_r0_c2,3,2,0,0,2,2,12,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71881103515625,0.002918315156250083,0.06349854155001412,0.06171365412196843
ZZ_d3_r0_c3,3,2,0,0,3,3,13,null_q035,0.35,128,native_all_z,0.7158927199999999,0.720703125,0.004810405000000075,0.057908295685114505,0.06171365412196843
ZZ_d3_r0_c4,3,2,0,0,4,4,14,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71429443359375,-0.001598286406249927,0.062491318683596406,0.06171365412196843
ZZ_d3_r1_c0,3,2,0,1,0,5,15,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71441650390625,-0.001476216093749927,0.06492189898220342,0.06171365412196843
ZZ_d3_r1_c1,3,2,0,1,1,6,16,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71319580078125,-0.002696919218749927,0.06028072036504597,0.06171365412196843
ZZ_d3_r1_c2,3,2,0,1,2,7,17,null_q035,0.35,128,native_all_z,0.7158927199999999,0.7144775390625,-0.001415180937499927,0.06235456251142001,0.06171365412196843
ZZ_d3_r1_c3,3,2,0,1,3,8,18,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71527099609375,-0.0006217239062499148,0.06365445259086698,0.06171365412196843
ZZ_d3_r1_c4,3,2,0,1,4,9,19,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71337890625,-0.0025138137499999052,0.06366690380267216,0.06171365412196843
ZZ_d3_r2_c0,3,2,0,2,0,10,20,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71417236328125,-0.001720356718749864,0.0664502578345905,0.06171365412196843
ZZ_d3_r2_c1,3,2,0,2,1,11,21,null_q035,0.35,128,native_all_z,0.7158927199999999,0.7130126953125,-0.002880024687499926,0.06863908895372109,0.06171365412196843
ZZ_d3_r2_c2,3,2,0,2,2,12,22,null_q035,0.35,128,native_all_z,0.7158927199999999,0.707275390625,-0.008617329374999854,0.06496748947471218,0.06171365412196843
ZZ_d3_r2_c3,3,2,0,2,3,13,23,null_q035,0.35,128,native_all_z,0.7158927199999999,0.72064208984375,0.004749369843750075,0.06210890140286702,0.06171365412196843
ZZ_d3_r2_c4,3,2,0,2,4,14,24,null_q035,0.35,128,native_all_z,0.7158927199999999,0.717041015625,0.001148295625000073,0.06126962879972598,0.06171365412196843
ZZ_d3_r3_c0,3,2,0,3,0,15,0,null_q035,0.35,128,native_all_z,0.7158927199999999,0.71905517578125,0.003162455781250108,0.06881398282401527,0.06171365412196843
ZZ_d3_r3_c1,3,2,0,3,1,16,1,null_q035,0.35,128,native_all_z,0.7158927199999999,0.7060546875,-0.009838032499999877,0.06488439111320388,0.06171365412196843
ZZ_d3_r3_c2,3,2,0,3,2,17,2,null_q035,0.35,128,native_all_z,0.7158927199999999,0.7137451171875,-0.002147602812499927,0.06504647145243518,0.06171365412196843
ZZ_d3_r3_c3,3,2,0,3,3,18,3,null_q035,0.35,128,native_all_z,0.7158927199999999,0.7132568359375,-0.002635884062499909,0.060889629323511635,0.06171365412196843
