state,q,repetition,seed,copies,method,pair_observables,rmse,mae,mean_bias,maximum_absolute_error,mean_exact_expectation,mean_estimate
null_q035,0.35,39,550040,4096,native_all_z,100,0.009616037874032009,0.007488786225000001,0.0010433250000000504,0.025806498750000073,0.7227848,0.723828125
null_q035,0.35,39,550040,4096,local_pauli_shadow,100,0.047726777307186836,0.038337877225000004,0.0034114890625000505,0.12323156749999997,0.7227848,0.7261962890625
null_q035,0.35,40,550041,64,native_all_z,100,0.0983762686208742,0.07979150719999999,0.0022152000000000504,0.22160728000000007,0.7227848,0.725
null_q035,0.35,40,550041,64,local_pauli_shadow,100,0.4209627296926254,0.3257763472,0.014090200000000067,1.23907312,0.7227848,0.736875
null_q035,0.35,40,550041,128,native_all_z,100,0.07977235926538967,0.06567806559999999,0.00940270000000005,0.17473228000000007,0.7227848,0.7321875
null_q035,0.35,40,550041,128,local_pauli_shadow,100,0.2743114765496131,0.20146380700000002,0.07948082500000006,0.8309822800000001,0.7227848,0.802265625
null_q035,0.35,40,550041,256,native_all_z,100,0.05529936592327619,0.046135469600000006,0.00471520000000005,0.13776771999999993,0.7227848,0.7275
null_q035,0.35,40,550041,256,local_pauli_shadow,100,0.21388421167615176,0.16570802780000005,0.04713707500000004,0.64141687,0.7227848,0.769921875
null_q035,0.35,40,550041,512,native_all_z,100,0.035283172274260574,0.029229445400000005,0.004012075000000051,0.09089271999999993,0.7227848,0.726796875
null_q035,0.35,40,550041,512,local_pauli_shadow,100,0.14277528998501618,0.11840623660000002,0.015496450000000052,0.39532312000000003,0.7227848,0.73828125
null_q035,0.35,40,550041,1024,native_all_z,100,0.023752706622762493,0.019725911900000007,0.0032308250000000504,0.05547937000000003,0.7227848,0.726015625
null_q035,0.35,40,550041,1024,local_pauli_shadow,100,0.08379615100119477,0.06778216637500001,0.005389028125000051,0.22833093250000003,0.7227848,0.728173828125
null_q035,0.35,40,550041,2048,native_all_z,100,0.016489287023866817,0.013381004999999994,0.0006527000000000505,0.04278405750000003,0.7227848,0.7234375
null_q035,0.35,40,550041,2048,local_pauli_shadow,100,0.06279622847372258,0.0510057071625,-0.013287729687499947,0.15778725124999993,0.7227848,0.7094970703125
null_q035,0.35,40,550041,4096,native_all_z,100,0.010458838394828278,0.008602159724999985,-0.0017984718749999495,0.027159057500000028,0.7227848,0.720986328125
null_q035,0.35,40,550041,4096,local_pauli_shadow,100,0.04396017968312002,0.03614594930625001,-0.0008731789062499495,0.10565344249999997,0.7227848,0.72191162109375
null_q035,0.35,41,550042,64,native_all_z,100,0.10427412515943925,0.08660936159999999,0.009715200000000049,0.26092687999999997,0.7227848,0.7325
null_q035,0.35,41,550042,64,local_pauli_shadow,100,0.3825545813054216,0.3092769576,0.09565270000000009,1.1122322800000002,0.7227848,0.8184375
null_q035,0.35,41,550042,128,native_all_z,100,0.06851212303502498,0.0565091952,-0.0037222999999999497,0.16901771999999993,0.7227848,0.7190625
null_q035,0.35,41,550042,128,local_pauli_shadow,100,0.27129243242639284,0.2241877258,-0.018956674999999937,0.7158927199999999,0.7227848,0.703828125
null_q035,0.35,41,550042,256,native_all_z,100,0.0394210456912472,0.0314839636,-0.00528479999999995,0.09063562000000003,0.7227848,0.7175
null_q035,0.35,41,550042,256,local_pauli_shadow,100,0.19567390593959383,0.1587952665,0.020769887500000056,0.4697989699999999,0.7227848,0.7435546875
null_q035,0.35,41,550042,512,native_all_z,100,0.030480820090532323,0.02486455719999998,-0.009972299999999948,0.07342687999999997,0.7227848,0.7128125
null_q035,0.35,41,550042,512,local_pauli_shadow,100,0.1373087111484868,0.11505531130000002,0.022527700000000053,0.32501062000000003,0.7227848,0.7453125
null_q035,0.35,41,550042,1024,native_all_z,100,0.024373579618727763,0.020486660899999985,-0.010441049999999947,0.05780187999999997,0.7227848,0.71234375
null_q035,0.35,41,550042,1024,local_pauli_shadow,100,0.09289029645551546,0.074789393725,0.015056996875000053,0.22453696750000007,0.7227848,0.737841796875
null_q035,0.35,41,550042,2048,native_all_z,100,0.019814455401405553,0.016783761699999976,-0.00897620624999995,0.04705969249999997,0.7227848,0.71380859375
null_q035,0.35,41,550042,2048,local_pauli_shadow,100,0.06627613235899178,0.051722204650000006,0.011717153125000053,0.18059165500000007,0.7227848,0.734501953125
null_q035,0.35,41,550042,4096,native_all_z,100,0.014341562750507738,0.012056959999999988,-0.00419104999999995,0.03376381374999993,0.7227848,0.71859375
null_q035,0.35,41,550042,4096,local_pauli_shadow,100,0.04833881626821517,0.04005565395625001,0.014947133593750052,0.11247642062500007,0.7227848,0.73773193359375
null_q035,0.35,42,550043,64,native_all_z,100,0.08467460940427421,0.06983812960000002,0.030340200000000053,0.24714271999999993,0.7227848,0.753125
null_q035,0.35,42,550043,64,local_pauli_shadow,100,0.3957169127864848,0.3205305592,0.18284020000000012,0.9716072800000001,0.7227848,0.905625
null_q035,0.35,42,550043,128,native_all_z,100,0.058588245005004216,0.04758343920000001,0.014090200000000053,0.15910728000000007,0.7227848,0.736875
null_q035,0.35,42,550043,128,local_pauli_shadow,100,0.28936067728801523,0.22006139780000006,0.11885582500000008,0.8309822800000001,0.7227848,0.841640625
null_q035,0.35,42,550043,256,native_all_z,100,0.03922186726198029,0.03161532640000002,0.017683950000000052,0.09660728000000007,0.7227848,0.74046875
null_q035,0.35,42,550043,256,local_pauli_shadow,100,0.19309956165097233,0.16133385060000005,0.10479332500000009,0.4794197800000001,0.7227848,0.827578125
null_q035,0.35,42,550043,512,native_all_z,100,0.02489850394823252,0.0190260946,0.0038558250000000505,0.06926353000000007,0.7227848,0.726640625
null_q035,0.35,42,550043,512,local_pauli_shadow,100,0.11543728836959823,0.09595800100000006,0.04432457500000003,0.30743249500000003,0.7227848,0.767109375
null_q035,0.35,42,550043,1024,native_all_z,100,0.018600272522805956,0.01488322390000001,0.0014339500000000505,0.05183021999999993,0.7227848,0.72421875
null_q035,0.35,42,550043,1024,local_pauli_shadow,100,0.09097175380879303,0.07458668299999999,0.0012581687500000504,0.22453696750000007,0.7227848,0.72404296875
null_q035,0.35,42,550043,2048,native_all_z,100,0.015183390960756452,0.011994672399999993,-0.00532386249999995,0.04304115749999993,0.7227848,0.7174609375
null_q035,0.35,42,550043,2048,local_pauli_shadow,100,0.06737848571095931,0.05515270310000002,0.00521324687500005,0.16241296375000003,0.7227848,0.727998046875
null_q035,0.35,42,550043,4096,native_all_z,100,0.012726895657578858,0.010670241249999988,-0.0032535499999999497,0.028247905000000073,0.7227848,0.71953125
null_q035,0.35,42,550043,4096,local_pauli_shadow,100,0.047622494291182545,0.03785724286250001,-0.00032386249999994955,0.12346274875000007,0.7227848,0.7224609375
null_q035,0.35,43,550044,64,native_all_z,100,0.07997516725688292,0.065463608,-0.006534799999999949,0.18464271999999993,0.7227848,0.71625
null_q035,0.35,43,550044,64,local_pauli_shadow,100,0.4283146460214925,0.35190667480000004,0.012683950000000062,1.2783927199999998,0.7227848,0.73546875
null_q035,0.35,43,550044,128,native_all_z,100,0.061358864602161584,0.046421675999999995,-0.019972299999999946,0.20026771999999993,0.7227848,0.7028125
null_q035,0.35,43,550044,128,local_pauli_shadow,100,0.2669963141739112,0.21856272579999994,0.0021370750000000572,0.60626062,0.7227848,0.724921875
null_q035,0.35,43,550044,256,native_all_z,100,0.04248500731453861,0.03325495639999999,-0.00606604999999995,0.09660728000000007,0.7227848,0.71671875
null_q035,0.35,43,550044,256,local_pauli_shadow,100,0.19423596948412586,0.1556238163,-0.0010269874999999495,0.4697989699999999,0.7227848,0.7217578125
null_q035,0.35,43,550044,512,native_all_z,100,0.034719576706415206,0.0284381506,-0.005519174999999949,0.08308021999999993,0.7227848,0.717265625
null_q035,0.35,43,550044,512,local_pauli_shadow,100,0.13064476849529136,0.10278951409999998,-0.03337073749999995,0.30780187999999997,0.7227848,0.6894140625
